Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Leverage,High_Leverage_2p,High_Leverage_3p,Cook_Distance
5.6,0.5,8.4,5.2,4.3,2.86,Low,0.003367205741162736,0,0,0.00020457695099986286
5.9,0.4,9.1,3.5,5.1,2.96,Low,0.0030452771572970824,0,0,0.0003915872157734471
8.1,3.1,8.5,3.6,0.7,3.12,High,0.0014151085054178775,0,0,0.0002737372670206625
8.2,1.3,9.8,0.2,4.5,3.38,High,0.0028165377030499824,0,0,0.0009800791881463774
7.9,0.7,8.6,1.1,5.7,3.18,Moderate,0.0017668646223395164,0,0,0.0003110345474606483
9.6,0.8,5.7,4.6,3.3,3.12,High,0.004668328508777068,0,0,3.88983865625981e-06
7.5,3.6,5.7,3.9,3.3,3.01,High,0.0025404054139009785,0,0,9.16155134161552e-05
8.4,2.4,8.8,1.4,3.0,3.17,High,0.0011970826729112956,0,0,0.00017614379701949136
7.2,1.6,9.9,1.5,3.8,2.89,Moderate,0.0024421862796466572,0,0,3.505648239046991e-05
7.8,1.0,9.6,1.5,4.1,2.9,Moderate,0.0028520527617820887,0,0,0.00014733044718010126
9.5,0.4,8.3,5.3,0.5,3.56,High,0.003230495204210695,0,0,4.669237338600433e-05
8.4,1.2,5.9,1.8,6.7,3.25,High,0.0019738893625832516,0,0,1.3816369179335056e-05
5.5,0.6,5.5,2.5,9.9,2.74,High,0.003337925304307507,0,0,0.0017894966569067825
5.7,2.6,6.0,0.6,9.1,2.92,Low,0.003313245840481272,0,0,0.0012385566447307174
5.8,3.7,9.1,1.9,3.5,2.97,Low,0.002994969707273769,0,0,0.00017553944891475362
8.4,2.7,8.1,1.3,3.5,3.68,High,0.003403165697048654,0,0,0.0002123368456158785
5.2,1.8,9.5,3.4,4.1,2.88,Low,0.0035393818425425564,0,0,8.454061170212188e-06
8.4,3.9,9.9,1.2,0.6,3.08,High,0.00369891720162011,0,0,0.001341327877647538
6.2,3.2,5.5,4.7,4.4,2.89,High,0.0027128914579928184,0,0,0.0006023371506684599
8.2,1.7,7.2,1.9,5.0,3.38,High,0.001048800494413196,0,0,4.0473987376812836e-05
8.8,3.7,9.7,0.3,1.5,3.39,High,0.003093957861028013,0,0,0.0005295392882879185
6.3,0.3,6.3,5.5,5.6,3.06,Moderate,0.002914780962473305,0,0,0.00035139017828682734
8.2,2.9,6.3,4.3,2.3,3.21,High,0.0017450858376978917,0,0,3.3148131340365004e-05
8.1,0.6,9.1,1.4,4.8,3.15,High,0.0021327596930539134,0,0,0.0005574090389149755
8.3,1.6,8.0,0.6,5.5,3.4,High,0.0016943166255485838,0,0,0.00011693006934984795
10.0,0.8,6.3,4.0,2.9,3.39,High,0.0033895292762317355,0,0,2.313834533176455e-06
9.8,3.7,7.5,2.4,0.6,3.35,High,0.0019480949461890525,0,0,7.599624370442867e-06
6.4,3.3,6.9,0.5,6.9,2.9,Moderate,0.002237618595082952,0,0,0.00019229445039571825
6.7,3.9,8.1,2.2,3.1,2.89,Moderate,0.0021582609050813063,0,0,8.21333959586535e-05
5.4,0.2,5.6,3.5,9.3,2.98,High,0.004408707815144336,0,0,0.0029651248581983544
9.6,2.0,9.2,1.4,1.8,3.64,High,0.0030473328488815673,0,0,8.295637827562256e-05
5.9,1.4,8.2,0.4,8.1,3.07,Low,0.002879573923071253,0,0,0.0005489539885908426
6.8,2.1,10.0,2.4,2.7,2.96,Moderate,0.0021663446255227,0,0,3.48100801608963e-05
9.0,2.4,9.4,1.3,1.9,3.61,High,0.0032957901597339464,0,0,0.0002959886146005432
8.0,2.5,7.1,0.9,5.5,3.13,Moderate,0.0011514217511338664,0,0,0.0005858560409147348
6.1,2.9,6.6,3.0,5.4,3.01,Moderate,0.0015978089638187531,0,0,0.0001348656539210517
5.8,3.8,9.3,4.4,0.7,3.16,Low,0.005481067612772795,0,0,0.0002688673828783348
5.7,0.0,5.1,3.5,9.7,2.75,High,0.004652928846791504,0,0,0.0013615115217219679
7.3,2.1,5.0,2.5,7.1,3.0,High,0.002133535322399507,0,0,4.5064247295444865e-05
8.7,0.9,9.1,3.1,2.2,3.65,High,0.0032050763261972774,0,0,0.00034166915767352345
6.1,0.9,8.1,5.0,3.9,2.61,Moderate,0.003336522745034767,0,0,0.0002031762891985598
9.3,2.7,7.2,2.3,2.5,3.29,High,0.0017698013507570544,0,0,1.162817670412664e-05
6.0,2.5,6.8,6.0,2.7,2.5,Moderate,0.00460407520540404,0,0,0.0002712827461429335
7.8,3.7,9.0,1.6,1.9,2.6,Moderate,0.005382510871937125,0,0,0.0004009492275478078
8.6,2.3,7.5,1.1,4.5,2.97,High,0.0023651256209894175,0,0,7.680462696714578e-05
9.6,1.3,9.8,1.8,1.5,3.39,High,0.0029712023898860627,0,0,0.0001675723443056917
8.2,2.2,5.6,2.3,5.7,3.28,High,0.0017492417768894314,0,0,1.3140353658718895e-05
7.2,3.1,6.1,1.0,6.6,2.92,Moderate,0.002330026733967207,0,0,0.0009609569423186494
7.0,3.7,8.6,2.0,2.7,2.88,Moderate,0.002126498378151951,0,0,7.47121336218787e-05
9.9,2.7,6.4,2.9,2.1,3.49,High,0.0030314486746217586,0,0,2.6920154108405663e-06
5.5,3.9,5.9,3.9,4.8,2.99,High,0.003729011246512764,0,0,0.0028558055792022924
8.9,2.7,8.1,3.8,0.5,3.14,High,0.0022024120014938605,0,0,8.753025003639985e-05
5.4,1.3,6.2,5.9,5.2,3.1,Low,0.0037781889059282903,0,0,0.0004337578874942674
8.4,0.8,6.2,1.7,6.9,3.12,High,0.002214215938024521,0,0,2.2438516151230356e-05
7.1,0.9,5.1,5.3,5.6,3.05,High,0.0027857767291153105,0,0,9.787259438402712e-05
6.7,0.0,8.4,5.0,3.9,3.05,Moderate,0.0028651298073078327,0,0,8.87408864249344e-05
5.7,0.6,9.0,3.7,5.0,2.88,Low,0.002752156932062787,0,0,0.0001558052175899291
6.5,1.5,8.8,4.9,2.3,2.88,Moderate,0.002087384254931887,0,0,5.313723726606008e-05
7.0,3.8,7.0,4.6,1.6,3.24,Moderate,0.0028414186489142844,0,0,0.00047036028332953894
9.5,0.3,9.7,3.7,0.8,3.42,High,0.0034995301949046383,0,0,0.0002172563975582865
9.0,0.8,9.0,4.4,0.8,3.37,High,0.002561177158592109,0,0,0.00018660184314324565
5.2,0.6,7.7,3.5,7.0,2.77,Low,0.0029681803846096024,0,0,4.0685992918187125e-05
8.2,0.1,9.8,0.3,5.6,3.37,High,0.003945972078303115,0,0,0.0013430999955680756
8.3,3.3,5.1,3.3,4.0,3.27,High,0.0028917814653650663,0,0,1.1674027485007695e-05
7.3,2.0,5.4,4.1,5.2,3.41,High,0.0028516489266168232,0,0,8.239629416590377e-05
7.4,0.6,8.2,1.0,6.8,3.11,Moderate,0.0016529257038598647,0,0,0.00020342936771886754
9.4,2.5,5.8,5.8,0.5,3.25,High,0.004041034575660046,0,0,5.740878765941993e-06
8.1,1.0,9.0,4.8,1.1,3.22,High,0.0022014940067239235,0,0,0.0005935969161900771
9.9,2.0,7.3,3.6,1.2,3.51,High,0.002425784816920293,0,0,5.8307153100348145e-06
7.7,0.4,7.1,5.1,3.7,2.94,Moderate,0.0026529222898218014,0,0,0.0009161033857351784
9.3,0.4,5.5,1.6,7.2,3.29,High,0.003994843671784339,0,0,3.4953971254623556e-06
8.1,1.4,8.9,1.3,4.3,3.27,High,0.001357970187728406,0,0,0.0002988088354911156
8.2,0.9,8.6,5.2,1.1,3.03,High,0.0030492832771426056,0,0,0.0005776602555020845
7.1,0.6,8.5,4.6,3.2,3.11,Moderate,0.0019881175800974113,0,0,9.89944076041287e-05
5.5,2.0,9.1,5.6,1.8,2.95,Low,0.00391492703086867,0,0,6.771619355581611e-05
7.7,1.6,9.2,2.7,2.8,3.16,Moderate,0.00128680414612792,0,0,8.752312439531513e-05
7.4,2.0,9.2,4.5,0.9,2.77,Moderate,0.003328179464172267,0,0,0.0001065019922411814
7.5,2.3,6.2,4.8,3.2,2.93,Moderate,0.0018845096012419088,0,0,0.0008865472912387024
7.4,1.3,5.5,1.4,8.4,3.09,High,0.002444783123066685,0,0,6.545221925765567e-05
5.8,1.8,6.5,0.2,9.7,2.92,Low,0.003210314390260204,0,0,0.0012655203929717964
6.6,2.2,7.8,2.1,5.3,3.09,Moderate,0.0009076422264672626,0,0,4.665483512964891e-05
6.9,1.0,6.2,2.7,7.2,3.02,Moderate,0.0014503966988174202,0,0,0.0004251536470504186
8.8,0.8,8.5,0.1,5.8,3.61,High,0.003454903212047897,0,0,0.00015402830883954195
6.7,2.3,6.0,4.5,4.5,2.92,Moderate,0.0015435916886481593,0,0,0.0003658213632426956
5.3,3.4,6.0,5.2,4.1,3.06,Low,0.0043865214404704075,0,0,0.00031210533112164326
6.6,3.6,5.6,1.1,7.1,2.82,High,0.0033087163259131257,0,0,0.0004200941915385429
7.5,0.3,6.0,5.7,4.5,3.11,Moderate,0.0027345808456379524,0,0,0.001517267902373285
9.6,2.2,6.3,4.1,1.8,3.49,High,0.0023050140791263203,0,0,3.225111911445785e-06
8.3,4.0,6.3,3.6,1.8,3.36,High,0.0028259335121894272,0,0,4.2718391211798647e-05
7.5,1.2,5.8,1.7,7.8,3.25,High,0.0019163180896036899,0,0,5.594793954874329e-05
6.9,3.0,7.7,0.5,5.9,3.17,Moderate,0.0020046845045033485,0,0,0.0001825776415766621
8.2,3.2,7.3,1.9,3.4,3.2,High,0.0012486280614802676,0,0,6.154599926581629e-05
5.5,3.5,8.9,1.0,5.1,2.3,Low,0.005797951344524632,0,0,0.00013033308477106712
8.1,3.8,7.9,2.3,1.9,3.72,High,0.00516554392888488,0,0,0.0004540215192960558
5.3,0.3,5.9,0.2,12.3,2.97,High,0.0035157545268876132,0,0,0.003289365079607307
5.7,3.3,5.8,1.8,7.4,3.04,High,0.0032822477418254867,0,0,0.0016012300707281982
6.2,1.5,6.3,2.9,7.1,2.97,Moderate,0.0010828704714588963,0,0,0.0001203800094448877
5.3,0.6,5.3,3.8,9.0,2.79,High,0.0033165579495844236,0,0,0.002283886314699311
5.3,3.3,7.6,3.2,4.6,2.55,Low,0.0028459363966137218,0,0,6.455998618185551e-05
6.0,1.3,8.0,1.3,7.4,2.95,Moderate,0.0017663934792634304,0,0,0.00021369500435033817
5.6,3.9,5.1,4.8,4.6,2.7,High,0.004386243216790395,0,0,0.001787721140467917
5.7,0.6,8.5,3.9,5.3,3.05,Low,0.002761608891837741,0,0,0.00021192023534816009
8.9,3.7,8.5,0.5,2.4,3.46,High,0.0025724100108607093,0,0,0.00011907256744556806
6.0,0.3,8.5,2.4,6.8,2.81,Moderate,0.002691402471548777,0,0,0.0003681005520584249
9.6,2.6,5.5,5.7,0.6,3.28,High,0.004221657967499782,0,0,2.977575501496548e-06
7.0,0.2,7.5,0.7,8.6,2.81,Moderate,0.0028444980458187845,0,0,0.00034114504260368127
7.0,1.4,8.9,4.8,1.9,2.97,Moderate,0.001956294619589317,0,0,5.0521191450853136e-05
6.9,0.6,9.0,4.2,3.3,2.83,Moderate,0.002845045635424226,0,0,5.847641824243429e-05
6.0,1.5,5.5,3.8,7.2,2.8,High,0.002011115089763015,0,0,0.0005459171516135221
7.9,3.6,7.8,0.8,3.9,3.45,Moderate,0.0027325626132481285,0,0,0.0008913401891282519
6.9,3.4,8.2,3.6,1.9,3.37,Moderate,0.003165157249594071,0,0,0.0001671826443369823
8.8,2.4,5.8,4.8,2.2,3.38,High,0.002248384467721834,0,0,8.092154863525484e-06
8.6,0.3,7.3,1.0,6.8,3.51,High,0.0029139026894349678,0,0,5.455298063712325e-05
8.1,2.7,9.2,0.9,3.1,2.78,High,0.003576016307802644,0,0,0.0011713019269331678
5.6,3.4,5.8,5.8,3.4,2.84,High,0.003737599217260307,0,0,0.002342357370456855
9.9,0.4,6.5,3.8,3.4,3.73,High,0.003905899586887223,0,0,3.2805146390421056e-06
6.8,3.7,5.3,3.3,4.9,3.37,High,0.004315380094879459,0,0,0.00026789018700331275
6.3,1.5,9.2,1.2,5.8,3.15,Moderate,0.0026672184780845987,0,0,0.00022258072115472993
9.1,2.3,8.8,2.7,1.1,3.43,High,0.0017395752060943629,0,0,8.420279761498983e-05
9.3,1.7,9.8,1.4,1.8,3.12,High,0.004029681123312384,0,0,0.0004050108375820246
5.7,1.6,9.8,1.9,5.0,2.72,Low,0.002965739586569384,0,0,8.215686354621284e-05
8.6,1.2,8.9,2.3,3.0,3.24,High,0.0014315748398291788,0,0,0.0001684255353575995
7.4,3.1,6.9,2.7,3.9,2.82,Moderate,0.0019619011964092906,0,0,0.0005443792933781945
7.6,3.2,6.8,3.1,3.3,2.87,Moderate,0.0020104092275231274,0,0,0.0007372209416708758
8.4,1.1,6.4,5.6,2.5,3.37,High,0.0022377689477477334,0,0,3.091503326458619e-05
8.2,0.1,8.1,3.1,4.5,3.56,High,0.003169636720353347,0,0,0.0002789750737835555
7.7,1.4,5.4,1.2,8.3,3.13,High,0.0025090267718174968,0,0,3.5333443566304294e-05
7.3,0.2,5.2,4.3,7.0,3.21,High,0.00272738934245356,0,0,6.549748110784033e-05
7.7,2.0,6.2,4.5,3.6,3.07,Moderate,0.0013795157473474044,0,0,0.0007968054149047077
7.3,1.1,6.2,3.9,5.5,3.0,Moderate,0.0014111159900645274,0,0,0.0005931880721893345
8.3,3.3,7.1,0.4,4.9,3.56,High,0.003363568936204693,0,0,9.076558344068287e-05
5.0,2.1,5.2,3.4,8.3,2.9,High,0.0031778292235477876,0,0,0.0037239025008591526
9.6,3.9,7.7,1.3,1.5,3.47,High,0.0034381706578257365,0,0,2.1406503129931328e-05
5.3,1.9,6.2,2.8,7.8,2.87,Low,0.0023661888811207935,0,0,0.00016281467370828523
7.3,2.3,6.8,1.0,6.6,3.35,Moderate,0.0019463346314041977,0,0,0.0006553379258723575
8.3,1.4,9.7,4.2,0.4,3.25,High,0.002964854024890438,0,0,0.0010239985187436367
6.0,0.2,8.7,5.0,4.1,3.04,Moderate,0.003921159667879521,0,0,0.0006222583700963292
5.1,1.0,7.3,3.8,6.8,3.24,Low,0.005526381275726153,0,0,4.5924022423888534e-05
7.8,3.0,6.4,3.4,3.4,3.14,Moderate,0.0012599578510869185,0,0,0.0007277926101922757
8.8,2.8,10.0,0.7,1.7,3.16,High,0.002421499312623429,0,0,0.0005631569743430551
7.5,1.3,7.2,5.1,2.9,3.27,Moderate,0.0016987795278105044,0,0,0.0004751495411386035
6.0,3.5,5.3,5.3,3.9,2.97,High,0.003606480227426256,0,0,0.0008960147800800575
6.6,1.3,7.6,5.6,2.9,2.96,Moderate,0.001823515301109761,0,0,9.225083098546294e-05
9.3,1.6,6.0,2.5,4.6,3.31,High,0.002183355093768812,0,0,3.626555612804208e-06
6.9,3.7,8.8,2.3,2.3,3.03,Moderate,0.0018751461101365868,0,0,5.0690514056847603e-05
5.3,1.0,7.2,0.9,9.6,2.85,Low,0.003968435100548537,0,0,0.00011719374982163412
9.7,3.1,6.3,2.9,2.0,3.5,High,0.0031726623316443146,0,0,3.627676586603552e-06
9.4,2.1,8.9,2.0,1.6,3.43,High,0.0019073731963296194,0,0,6.0013027835296876e-05
7.8,0.5,5.6,3.2,6.9,3.36,High,0.0023797583889021067,0,0,3.3504447851448956e-05
9.8,1.9,5.3,3.3,3.7,3.93,High,0.005700775896219289,0,0,1.420371152309628e-06
9.2,4.0,7.2,1.2,2.4,3.1,High,0.004017339223509649,0,0,3.452055308816305e-05
5.2,1.4,6.3,4.1,7.0,3.12,Low,0.0037427693167573412,0,0,0.00013507243831530755
9.7,1.1,9.1,0.2,3.9,3.3,High,0.0033467110292562737,0,0,7.358071969454185e-05
9.7,3.1,8.3,2.4,0.5,3.47,High,0.002492116995294075,0,0,2.5738998816207917e-05
8.2,3.9,8.6,3.1,0.2,3.02,High,0.0026185455331816307,0,0,0.0005050333045065623
7.6,0.5,8.0,2.9,5.0,3.15,Moderate,0.001380853369936106,0,0,0.00025059824532805083
8.1,0.0,6.0,2.9,7.0,3.19,High,0.0026909992131770024,0,0,3.657379793080943e-05
7.1,2.9,8.0,1.8,4.2,3.17,Moderate,0.0011397643020531506,0,0,9.91516308095604e-05
7.1,0.9,9.8,0.8,5.4,3.01,Moderate,0.002735706772284662,0,0,4.3299059993585126e-05
6.1,3.1,6.0,0.5,8.3,2.9,Moderate,0.0028833283785603416,0,0,0.0003802887763938915
7.4,0.0,5.4,4.8,6.4,3.14,High,0.0031578508266074173,0,0,8.337442691015659e-05
9.3,2.7,5.3,4.7,2.0,3.41,High,0.00308478492549634,0,0,2.6365339470120186e-06
9.2,3.2,7.5,1.0,3.1,3.48,High,0.0022894523680586365,0,0,2.174760153139914e-05
9.9,0.6,6.1,1.3,6.1,3.63,High,0.004005291758262207,0,0,2.0054857006898566e-06
9.0,0.7,5.3,6.0,3.0,3.56,High,0.004081979033553151,0,0,5.402982972549072e-06
7.8,3.6,9.6,0.0,3.0,3.09,Moderate,0.0029770182928786715,0,0,0.0001621490301873376
5.4,1.0,8.3,5.3,4.0,3.27,Low,0.0056917066250716025,0,0,0.00010174726918956724
5.9,3.2,9.8,1.4,3.7,2.71,Low,0.00321053719765255,0,0,0.00020942812188554796
7.5,0.3,7.8,3.0,5.4,3.09,Moderate,0.0014439911267056548,0,0,0.0002662599315721678
6.7,2.1,7.9,0.1,7.2,2.78,Moderate,0.002230961396590562,0,0,0.00011289280042520084
8.8,2.9,6.8,0.3,5.2,3.17,High,0.002413620464392317,0,0,2.3499326703424906e-05
5.9,2.3,5.8,2.1,7.9,2.66,High,0.0027782779239635324,0,0,0.001069103856795148
8.5,2.2,6.9,2.5,3.9,3.25,High,0.0009447726435127675,0,0,1.7886739043255407e-05
5.4,3.5,5.4,4.2,5.5,2.81,High,0.003124723832698729,0,0,0.0021163909643979392
9.6,1.1,6.9,3.4,3.0,3.37,High,0.0021156303088792584,0,0,5.6185139988012295e-06
8.3,1.6,7.4,0.3,6.4,3.29,High,0.0015380542172078403,0,0,5.961148119570872e-05
6.0,3.2,7.3,1.8,5.7,3.11,Moderate,0.0023171174047852206,0,0,0.00024175160789738568
8.7,1.1,5.6,1.5,7.1,3.24,High,0.002476690315035405,0,0,7.2679832738115434e-06
9.6,2.3,7.7,2.6,1.8,3.67,High,0.0023610789623407452,0,0,1.3302278402764744e-05
7.6,0.5,5.6,3.2,7.1,3.04,High,0.0020245801893890164,0,0,4.6560018953571725e-05
9.7,1.2,9.3,2.9,0.9,3.51,High,0.003020597976468566,0,0,8.554385281956263e-05
6.0,1.5,7.5,4.4,4.6,2.8,Moderate,0.0016492293312240888,0,0,0.00012967082225788786
5.6,1.6,7.4,3.2,6.2,2.75,Low,0.0014722317240154536,0,0,0.00017544844471067752
9.0,2.8,7.8,3.1,1.3,3.43,High,0.0017507971733695862,0,0,3.631935988916788e-05
7.1,0.6,8.3,3.1,4.9,2.79,Moderate,0.0022816799183446035,0,0,0.00012940248847950056
9.5,2.3,5.4,2.7,4.1,3.67,High,0.003634890257622839,0,0,1.9117740917492995e-06
8.8,3.2,7.5,4.0,0.5,3.2,High,0.001835654521182339,0,0,4.5843446742372656e-05
9.5,3.6,8.4,2.1,0.4,3.11,High,0.003632572544267875,0,0,7.047908611236202e-05
5.4,3.5,6.6,1.1,7.4,2.72,Low,0.003177398598818845,0,0,0.00022845065542411434
6.3,1.3,5.7,1.8,8.9,2.65,High,0.0029169758998909365,0,0,0.0006141592660114879
7.9,1.8,6.7,4.5,3.1,3.24,Moderate,0.0011303686080430468,0,0,0.0006207402134086709
6.7,3.0,5.8,0.8,7.7,3.09,High,0.0026626994050907194,0,0,0.0003046522502341072
6.7,3.2,6.2,0.4,7.5,2.74,Moderate,0.0032061511417572483,0,0,0.0006937784980942409
7.8,2.1,8.3,1.4,4.4,3.31,Moderate,0.001120299484683943,0,0,0.00021923096208060548
9.3,1.2,8.5,0.1,4.9,3.1,High,0.00376443608304875,0,0,9.396058432778737e-05
7.7,0.3,9.0,1.3,5.7,2.9,Moderate,0.0030784292167551127,0,0,0.0002561375617049471
8.4,3.2,7.8,3.4,1.2,3.02,High,0.002304879946246027,0,0,0.0001591234494880373
9.0,1.2,7.9,4.4,1.5,3.62,High,0.0025489095412994083,0,0,5.3863728766548216e-05
6.9,1.2,7.3,4.9,3.7,3.05,Moderate,0.0013142472004664008,0,0,0.00014526584936969407
8.3,3.6,5.5,1.4,5.2,3.4,High,0.003294913370455495,0,0,1.7883629707739296e-05
8.5,3.3,9.3,1.2,1.7,3.25,High,0.0020031376551287797,0,0,0.0003905899257633693
6.2,1.2,8.9,0.5,7.2,2.76,Moderate,0.002582722128350548,0,0,0.00022004548836749655
9.1,1.7,8.0,0.5,4.7,3.23,High,0.0020287776777689116,0,0,4.059521837765808e-05
9.8,3.2,7.3,0.8,2.9,3.42,High,0.0032714346735794562,0,0,8.935362481699621e-06
9.7,1.4,5.8,3.4,3.7,3.67,High,0.0033451649673058685,0,0,1.9262342588587036e-06
7.4,4.0,8.4,0.3,3.9,3.15,Moderate,0.002379756232197572,0,0,0.00022595718604558087
10.0,1.6,6.4,3.3,2.7,3.39,High,0.00283529403027391,0,0,2.157435859466561e-06
5.0,1.8,9.2,3.4,4.6,2.7,Low,0.0031333077398055073,0,0,3.724147563642321e-06
10.0,1.1,6.4,1.0,5.5,3.4,High,0.0035405861172076968,0,0,2.333465596668582e-06
9.0,3.6,9.9,0.3,1.2,3.19,High,0.00391248175945707,0,0,0.0006525188324957782
9.4,1.3,5.6,5.2,2.5,3.2,High,0.003959632770845897,0,0,4.2469523914274865e-06
7.1,1.1,8.7,2.7,4.4,3.15,Moderate,0.0013385129115607397,0,0,5.950031533676227e-05
9.9,0.2,6.8,2.9,4.2,3.09,High,0.005478070161189938,0,0,8.312909626242638e-06
8.6,3.5,9.7,1.8,0.4,3.3,High,0.00250207492857569,0,0,0.0005967703118986482
9.3,2.2,9.1,1.0,2.4,3.07,High,0.0031778696986457925,0,0,0.00016371605020832727
7.3,1.1,9.8,1.8,4.0,2.91,Moderate,0.00254557897217457,0,0,4.6906726738107824e-05
5.5,2.1,5.3,0.7,10.4,2.79,High,0.003257124082562378,0,0,0.0015539643930868336
7.2,3.2,8.7,2.1,2.8,2.78,Moderate,0.002432609821134032,0,0,0.00010167339844908164
6.7,1.3,8.9,0.3,6.8,2.79,Moderate,0.0026157350628246033,0,0,6.0643117769418785e-05
6.2,3.7,9.3,3.4,1.4,2.92,Moderate,0.003254779348964224,0,0,0.00042119105153826537
7.4,2.1,9.9,4.4,0.2,3.23,Moderate,0.0028729665466244976,0,0,5.476881697122179e-05
6.0,0.9,8.4,2.4,6.3,2.79,Moderate,0.0019417497907997885,0,0,0.0002565606811217926
9.7,0.4,7.6,5.5,0.8,3.73,High,0.004397093587837616,0,0,1.944053129042463e-05
5.8,3.9,9.6,0.8,3.9,2.57,Low,0.004776163756924119,0,0,0.00022490913965369827
5.6,0.3,9.5,1.2,7.4,2.57,Low,0.005038271661315273,0,0,0.00012820030248157787
8.0,0.3,6.1,5.6,4.0,2.76,Moderate,0.005369119767841426,0,0,0.0038260280366328673
9.5,3.1,5.1,2.0,4.3,3.14,High,0.004974533467950683,0,0,2.423908910653394e-06
9.5,2.5,5.4,5.5,1.1,3.59,High,0.003792177608647107,0,0,2.417321352582746e-06
9.8,0.3,7.7,1.8,4.4,3.23,High,0.003663626708495949,0,0,1.589235229180918e-05
7.9,3.8,7.5,0.4,4.4,3.11,Moderate,0.002571600397246675,0,0,0.0009322145284769093
8.1,1.4,9.3,2.3,2.9,3.11,High,0.0015882688313888888,0,0,0.0005082413665840753
8.8,1.1,8.8,1.1,4.2,3.22,High,0.0019488646359524609,0,0,0.00014743879952035867
6.6,1.9,9.7,5.4,0.4,2.88,Moderate,0.003906488061979715,0,0,9.229264628418988e-05
5.7,2.0,7.3,5.4,3.6,2.62,Low,0.0027035202352240174,0,0,0.0005847808849862428
9.7,1.5,7.5,4.8,0.5,3.3,High,0.002717331992301054,0,0,1.3330844512610287e-05
6.1,0.8,5.2,3.9,8.0,2.56,High,0.004387850935922213,0,0,0.0008819048658860512
6.3,0.2,6.2,4.8,6.5,2.93,Moderate,0.0025797004100146207,0,0,0.00033211373196362755
7.1,3.9,6.0,1.3,5.7,3.3,Moderate,0.0033817134572359337,0,0,0.0014497725975772598
6.5,0.7,6.9,5.5,4.4,2.71,Moderate,0.003107149697091885,0,0,0.00024298924080936587
9.7,0.2,6.1,3.4,4.6,3.81,High,0.004873359372846714,0,0,3.4884481794395486e-06
8.1,0.2,7.0,3.9,4.8,3.41,High,0.0021616419811509606,0,0,8.18373721962266e-05
6.6,0.4,7.1,0.8,9.1,3.27,Moderate,0.0038378878979913027,0,0,0.00044952680889874286
9.7,1.9,6.6,4.4,1.4,3.06,High,0.004438142806529996,0,0,9.013933657594426e-06
9.1,3.5,8.4,0.1,2.9,3.36,High,0.00301511264728923,0,0,9.212628349881796e-05
7.8,3.1,5.7,1.4,6.0,3.14,High,0.0021498120634706034,0,0,3.8108422500631555e-05
7.2,0.0,9.1,2.2,5.5,3.41,Moderate,0.0038708836273292635,0,0,0.00016192595887401306
7.7,2.7,8.5,4.9,0.2,2.68,Moderate,0.004383274049703597,0,0,0.00041992719392715245
9.8,2.6,6.5,0.6,4.5,3.62,High,0.0034241627787027847,0,0,3.3668731340961802e-06
9.2,1.4,8.3,2.4,2.7,3.47,High,0.0018289044944418149,0,0,4.135837223068969e-05
5.3,1.7,7.7,2.6,6.7,2.54,Low,0.002786519118210693,0,0,6.537530112561773e-05
8.7,3.3,8.9,0.1,3.0,3.34,High,0.0025682600132392085,0,0,0.0002462540080696992
9.7,3.3,9.2,0.5,1.3,3.18,High,0.004200615298107175,0,0,0.0001209646012941667
7.1,1.9,5.8,0.2,9.0,3.02,High,0.0029230745075118805,0,0,0.00017462202488247326
9.6,2.3,8.3,3.5,0.3,3.41,High,0.0020415413325485,0,0,2.6326851021804552e-05
6.7,2.5,5.2,1.1,8.5,3.11,High,0.002590006156003213,0,0,0.00016391946169940958
6.8,1.5,7.7,0.0,8.0,3.15,Moderate,0.002059207373217576,0,0,0.0001738491677685528
6.2,0.8,6.3,4.8,5.9,2.76,Moderate,0.002186069730766913,0,0,0.0002097654642778776
7.5,3.5,6.2,0.5,6.3,3.0,Moderate,0.002523005946515758,0,0,0.0013101021969716597
6.8,3.0,7.8,4.9,1.5,2.99,Moderate,0.001910933440500529,0,0,0.0001035082667548236
5.2,3.9,6.9,0.9,7.1,3.28,Low,0.006891115898452748,0,0,9.354387313180401e-05
8.3,1.1,7.9,3.5,3.2,3.49,High,0.0017642424400321208,0,0,0.00011890500587476239
6.3,1.8,7.7,4.0,4.2,2.91,Moderate,0.0011503578636181291,0,0,5.0298722675559266e-05
8.9,1.6,8.2,0.8,4.5,3.3,High,0.0015730133027143532,0,0,5.329804909587221e-05
8.6,0.1,6.0,2.9,6.4,3.42,High,0.002812619999420349,0,0,1.4459853336129873e-05
9.4,2.1,9.6,1.4,1.5,3.2,High,0.002828117363984582,0,0,0.0001969333675647539
9.0,1.0,9.5,4.1,0.4,3.34,High,0.002835863782846199,0,0,0.0003348009903081997
9.7,2.1,8.4,3.0,0.8,3.51,High,0.0017585168365515194,0,0,1.9616206785958382e-05
5.2,2.0,5.8,1.1,9.9,2.58,High,0.003125917985215988,0,0,0.003459581882337261
6.8,1.7,8.1,0.4,7.0,2.75,Moderate,0.002127447429939701,0,0,0.00010035320991625845
7.9,2.5,7.8,4.3,1.5,3.19,Moderate,0.0011734276455910974,0,0,0.00032491781908866265
6.7,3.1,7.2,2.9,4.1,3.24,Moderate,0.0018567175747537356,0,0,0.00018680584951637566
