Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_High,Stress_Low,Stress_Moderate,Leverage,High_Leverage_2p,High_Leverage_3p,Cook_Distance
6.9,1.4,7.2,4.7,3.8,3.14,0,0,1,0.0020798131632535433,0,0,8.545265129944516e-05
7.4,3.2,7.9,1.9,3.6,2.99,0,0,1,0.0020672908336363564,0,0,5.269408131000496e-05
6.1,2.0,6.3,0.1,9.5,3.05,0,0,1,0.005047766624381013,0,0,0.00038213912642229964
8.2,2.0,7.2,5.8,0.8,3.45,1,0,0,0.0019700523523906973,0,0,0.0002728161662885636
5.7,2.3,9.3,3.5,3.2,2.9,0,1,0,0.004464083681246884,0,0,4.0557866474697335e-05
8.6,1.5,5.5,2.7,5.7,3.49,1,0,0,0.0025731821988460384,0,0,0.00027162736737369557
6.2,3.9,9.8,1.0,3.1,2.87,0,0,1,0.005276097614062278,0,0,2.748297273671029e-06
6.7,3.6,9.8,1.7,2.2,3.06,0,0,1,0.004280453880561736,0,0,0.00012324298631963482
8.4,1.1,8.7,0.3,5.5,2.86,1,0,0,0.002207858930059038,0,0,0.0010894958828959937
5.2,1.5,6.8,1.9,8.6,2.38,0,1,0,0.0044644306246738,0,0,0.0022131182880783793
6.0,1.2,9.9,2.5,4.4,2.88,0,0,1,0.004707982670278795,0,0,5.209687855413541e-07
7.2,2.3,9.9,1.1,3.5,3.31,0,0,1,0.0027663074635786472,0,0,0.0005791805196297099
8.0,0.4,8.4,0.4,6.8,3.39,0,0,1,0.0032005955564168185,0,0,0.0003910116916331297
8.0,3.0,6.1,5.0,1.9,2.9,0,0,1,0.004873478362455694,0,0,0.001228521785341283
5.7,3.8,5.4,1.2,7.9,2.81,1,0,0,0.006763746140275387,0,0,1.747875759246827e-05
6.7,2.5,7.7,0.8,6.3,2.81,0,0,1,0.001920120373923792,0,0,0.0001654430661170625
6.1,1.6,8.5,1.3,6.5,2.76,0,0,1,0.0029784801674751387,0,0,0.0001540113986150738
6.8,1.6,9.9,5.4,0.3,2.89,0,0,1,0.005459543957763058,0,0,0.00019769153992615183
5.3,1.3,6.3,3.0,8.1,2.94,0,1,0,0.0032193176723912522,0,0,0.00018886844935454768
8.9,3.4,9.2,0.9,1.6,3.11,1,0,0,0.00308885140065471,0,0,0.00041947925042625596
5.3,2.8,5.0,2.5,8.4,3.02,1,0,0,0.006642752055109595,0,0,0.00110418417749894
6.6,2.8,8.8,1.8,4.0,2.87,0,0,1,0.0023813070296669395,0,0,5.593603913315042e-05
7.2,2.9,8.5,5.3,0.1,3.26,0,0,1,0.003350361018090597,0,0,0.0004307498651154027
6.1,2.6,8.0,5.5,1.8,3.01,0,0,1,0.0032946451752972335,0,0,0.0001449831475174333
7.8,1.1,7.4,2.0,5.7,3.04,0,0,1,0.002578392704398254,0,0,0.00011454822284655389
7.9,3.6,7.8,3.0,1.7,3.05,0,0,1,0.002764343603265766,0,0,9.74316994506879e-05
6.2,2.0,6.6,1.1,8.1,2.94,0,0,1,0.001953458716495358,0,0,5.765965892980779e-06
7.5,1.3,6.3,2.8,6.1,3.21,0,0,1,0.003084256554735995,0,0,8.028404148008471e-05
5.5,3.1,9.0,4.6,1.8,2.97,0,1,0,0.005295889537200074,0,0,0.00040950819610107206
5.6,2.6,9.2,3.5,3.1,2.72,0,1,0,0.0044829970373289245,0,0,0.00016202223665780287
7.6,0.1,8.2,0.5,7.6,3.56,0,0,1,0.004201524069533422,0,0,0.0023667772521850264
7.2,1.2,7.7,0.8,7.1,3.28,0,0,1,0.0025353448697921117,0,0,0.0003609726034232481
5.8,0.4,5.7,5.3,6.8,3.0,1,0,0,0.0063637969955132115,0,0,0.0002630676467204661
7.6,1.9,5.5,3.9,5.1,3.17,1,0,0,0.0021147757491552606,0,0,2.8200386786498683e-06
8.1,0.3,5.6,0.3,9.7,3.25,1,0,0,0.0037858599602116007,0,0,3.560711245685204e-06
6.3,0.5,6.3,2.3,8.6,2.97,0,0,1,0.003908947741699101,0,0,1.20815024330791e-05
9.2,2.8,5.6,4.4,2.0,3.5,1,0,0,0.003164198160238163,0,0,0.0001191229867096221
6.4,2.6,6.7,6.0,2.3,2.78,0,0,1,0.0028140907184711454,0,0,0.0002262190372289101
9.7,0.1,8.5,4.1,1.6,3.26,1,0,0,0.0033812007934905736,0,0,0.0004807464372998171
9.2,3.9,9.9,0.1,0.9,3.48,1,0,0,0.004655101570125321,0,0,0.00020904010806369955
8.2,0.5,8.3,5.9,1.1,3.44,1,0,0,0.0036067635301302975,0,0,0.0004231476857222893
9.6,1.8,5.2,2.2,5.2,3.55,1,0,0,0.004876859736343901,0,0,0.00013104870010815026
7.3,0.2,7.1,2.8,6.6,3.27,0,0,1,0.0033131654828156077,0,0,0.00032103133230812145
9.6,2.6,6.6,2.7,2.5,3.37,1,0,0,0.0026770609675934153,0,0,4.768362587043642e-05
6.8,2.7,8.3,4.3,1.9,2.58,0,0,1,0.002299492754094464,0,0,0.0012100775515845475
6.3,1.3,5.6,3.9,6.9,2.97,1,0,0,0.0036672024059038553,0,0,3.2568589844792944e-06
9.3,3.6,7.2,1.8,2.1,3.3,1,0,0,0.0023035965524859153,0,0,5.604826211601672e-05
5.4,2.7,9.1,1.5,5.3,3.04,0,1,0,0.004387832964883245,0,0,0.000814299808548248
9.4,1.0,7.8,1.1,4.7,3.36,1,0,0,0.001886726712924065,0,0,2.122030322479404e-05
5.5,3.6,9.1,4.4,1.4,2.44,0,1,0,0.0063764212555606275,0,0,0.002655226546238029
7.7,0.4,8.8,3.5,3.6,3.0,0,0,1,0.0029333576721880476,0,0,0.00019495570863854795
5.9,0.8,5.9,0.3,11.1,3.11,1,0,0,0.009593464818598053,1,0,0.0014580993201600118
5.1,0.2,7.9,4.9,5.9,2.82,0,1,0,0.0052910825514862255,0,0,3.164607777197327e-05
6.6,1.4,8.0,1.6,6.4,3.23,0,0,1,0.0018360613492826917,0,0,0.0003780503769893833
8.7,2.7,6.0,2.1,4.5,3.67,1,0,0,0.0021421702904537627,0,0,0.0008584765981277685
5.6,0.5,8.4,5.2,4.3,2.86,0,1,0,0.005266225817174611,0,0,1.8495964147941982e-06
5.9,0.4,9.1,3.5,5.1,2.96,0,1,0,0.0051106888474735275,0,0,7.433180822730205e-05
8.1,3.1,8.5,3.6,0.7,3.12,1,0,0,0.002955585024563177,0,0,6.677930345956389e-05
8.2,1.3,9.8,0.2,4.5,3.38,1,0,0,0.0036882305200491537,0,0,0.00027221707099791994
7.9,0.7,8.6,1.1,5.7,3.18,0,0,1,0.002637635734522306,0,0,3.849425689334251e-07
9.6,0.8,5.7,4.6,3.3,3.12,1,0,0,0.004231053246294976,0,0,0.0015536745257394026
7.5,3.6,5.7,3.9,3.3,3.01,1,0,0,0.002697578533951866,0,0,0.00010075293793553103
8.4,2.4,8.8,1.4,3.0,3.17,1,0,0,0.0019075765020924328,0,0,4.021034385104114e-05
7.2,1.6,9.9,1.5,3.8,2.89,0,0,1,0.003042998923413939,0,0,0.00025235275398237806
7.8,1.0,9.6,1.5,4.1,2.9,0,0,1,0.002481097918909148,0,0,0.0004842159228327884
9.5,0.4,8.3,5.3,0.5,3.56,1,0,0,0.0030395841537833044,0,0,0.0001240663099650411
8.4,1.2,5.9,1.8,6.7,3.25,1,0,0,0.002531953409980842,0,0,4.1307260236109295e-06
5.5,0.6,5.5,2.5,9.9,2.74,1,0,0,0.006120316231127228,0,0,0.00016457814132611465
5.7,2.6,6.0,0.6,9.1,2.92,0,1,0,0.004682907208330886,0,0,6.78991683300744e-05
5.8,3.7,9.1,1.9,3.5,2.97,0,1,0,0.005014111494052245,0,0,0.00022563142585402095
8.4,2.7,8.1,1.3,3.5,3.68,1,0,0,0.0013366585118290608,0,0,0.0007443355840080385
5.2,1.8,9.5,3.4,4.1,2.88,0,1,0,0.004896451836461173,0,0,0.00017753030849111253
8.4,3.9,9.9,1.2,0.6,3.08,1,0,0,0.005948525118859154,0,0,0.0004555921465486495
6.2,3.2,5.5,4.7,4.4,2.89,1,0,0,0.004026188312428741,0,0,1.5163713079759245e-05
8.2,1.7,7.2,1.9,5.0,3.38,1,0,0,0.0012016353555917582,0,0,7.833065640456676e-05
8.8,3.7,9.7,0.3,1.5,3.39,1,0,0,0.004208759133642048,0,0,0.00010459377141773932
6.3,0.3,6.3,5.5,5.6,3.06,0,0,1,0.003345384751132259,0,0,0.000137361014459507
8.2,2.9,6.3,4.3,2.3,3.21,1,0,0,0.0018866766290404078,0,0,2.7352737633742294e-06
8.1,0.6,9.1,1.4,4.8,3.15,1,0,0,0.003063363795128467,0,0,4.479458346719282e-05
8.3,1.6,8.0,0.6,5.5,3.4,1,0,0,0.0015432039059473167,0,0,0.00011292588047835962
10.0,0.8,6.3,4.0,2.9,3.39,1,0,0,0.004130004534537077,0,0,0.00022845275472016638
9.8,3.7,7.5,2.4,0.6,3.35,1,0,0,0.0035239171596800224,0,0,0.00014347098498641156
6.4,3.3,6.9,0.5,6.9,2.9,0,0,1,0.0035004493893723426,0,0,8.516455062077597e-06
6.7,3.9,8.1,2.2,3.1,2.89,0,0,1,0.0029635746984249967,0,0,5.521321199611378e-05
5.4,0.2,5.6,3.5,9.3,2.98,1,0,0,0.00920653487889226,1,0,0.000714035554849341
9.6,2.0,9.2,1.4,1.8,3.64,1,0,0,0.002716414526316422,0,0,0.00033534482359255007
5.9,1.4,8.2,0.4,8.1,3.07,0,1,0,0.004302450611717653,0,0,0.00046398154462634514
6.8,2.1,10.0,2.4,2.7,2.96,0,0,1,0.003831923720770301,0,0,1.0617195581880986e-05
9.0,2.4,9.4,1.3,1.9,3.61,1,0,0,0.0029872139809480726,0,0,0.0006528053226082914
8.0,2.5,7.1,0.9,5.5,3.13,0,0,1,0.0031731780836217393,0,0,2.468073552601824e-05
6.1,2.9,6.6,3.0,5.4,3.01,0,0,1,0.002333832978927615,0,0,0.00010365964681400536
5.8,3.8,9.3,4.4,0.7,3.16,0,1,0,0.006125594713527324,0,0,0.0018026616720905827
5.7,0.0,5.1,3.5,9.7,2.75,1,0,0,0.008433369616804168,1,0,0.00038594531380489684
7.3,2.1,5.0,2.5,7.1,3.0,1,0,0,0.002319057622134168,0,0,7.28480480685261e-05
8.7,0.9,9.1,3.1,2.2,3.65,1,0,0,0.0020793190664604756,0,0,0.0007287158913050349
6.1,0.9,8.1,5.0,3.9,2.61,0,0,1,0.0032089868600409513,0,0,0.0008382834042066763
9.3,2.7,7.2,2.3,2.5,3.29,1,0,0,0.0017118956976925517,0,0,5.942016182573197e-05
6.0,2.5,6.8,6.0,2.7,2.5,0,0,1,0.0024795210655027427,0,0,0.0011010061107931623
7.8,3.7,9.0,1.6,1.9,2.6,0,0,1,0.003842659007322703,0,0,0.0033751686697090786
8.6,2.3,7.5,1.1,4.5,2.97,1,0,0,0.0014679504927262498,0,0,0.0004563642789619229
9.6,1.3,9.8,1.8,1.5,3.39,1,0,0,0.003154180624217375,0,0,2.7065080259216644e-05
8.2,2.2,5.6,2.3,5.7,3.28,1,0,0,0.0022068766469096855,0,0,1.2691097603385217e-05
7.2,3.1,6.1,1.0,6.6,2.92,0,0,1,0.004026368357777212,0,0,0.00023052049134851372
7.0,3.7,8.6,2.0,2.7,2.88,0,0,1,0.003080790373507595,0,0,0.00016846712113363315
9.9,2.7,6.4,2.9,2.1,3.49,1,0,0,0.0038870357024702886,0,0,8.783176963242896e-08
5.5,3.9,5.9,3.9,4.8,2.99,1,0,0,0.006501368815592741,0,0,0.0006549765805047266
8.9,2.7,8.1,3.8,0.5,3.14,1,0,0,0.0016117955852717586,0,0,0.0001850798935355951
5.4,1.3,6.2,5.9,5.2,3.1,0,1,0,0.005027320985360468,0,0,0.0011996677122317505
8.4,0.8,6.2,1.7,6.9,3.12,1,0,0,0.002280171067282272,0,0,0.00016734375203625288
7.1,0.9,5.1,5.3,5.6,3.05,1,0,0,0.0029478392250160534,0,0,9.845964598957343e-06
6.7,0.0,8.4,5.0,3.9,3.05,0,0,1,0.003903367868564834,0,0,3.0257722541537037e-05
5.7,0.6,9.0,3.7,5.0,2.88,0,1,0,0.004929021993773869,0,0,6.2866703928860825e-06
6.5,1.5,8.8,4.9,2.3,2.88,0,0,1,0.0032546731265122764,0,0,5.804512108820953e-05
7.0,3.8,7.0,4.6,1.6,3.24,0,0,1,0.003614627680502158,0,0,0.0005258758922944607
9.5,0.3,9.7,3.7,0.8,3.42,1,0,0,0.004134498282999418,0,0,4.10869623075504e-06
9.0,0.8,9.0,4.4,0.8,3.37,1,0,0,0.002999502724348249,0,0,7.747979300997228e-07
5.2,0.6,7.7,3.5,7.0,2.77,0,1,0,0.004670544850322217,0,0,4.207178003443236e-06
8.2,0.1,9.8,0.3,5.6,3.37,1,0,0,0.0046807850786010005,0,0,0.00026633481925705213
8.3,3.3,5.1,3.3,4.0,3.27,1,0,0,0.0031504935315729296,0,0,5.041192211916199e-06
7.3,2.0,5.4,4.1,5.2,3.41,1,0,0,0.0019156866083906033,0,0,0.0005531500392259131
7.4,0.6,8.2,1.0,6.8,3.11,0,0,1,0.002549730715991025,0,0,1.0964268023514323e-06
9.4,2.5,5.8,5.8,0.5,3.25,1,0,0,0.003773033391210056,0,0,0.00034897392388492617
8.1,1.0,9.0,4.8,1.1,3.22,1,0,0,0.004148893062072384,0,0,2.142454679240238e-08
9.9,2.0,7.3,3.6,1.2,3.51,1,0,0,0.003533357797047165,0,0,2.245912272792232e-06
7.7,0.4,7.1,5.1,3.7,2.94,0,0,1,0.0034344209554995923,0,0,0.0004905979944869872
9.3,0.4,5.5,1.6,7.2,3.29,1,0,0,0.004884095673238229,0,0,0.00024944912871565587
8.1,1.4,8.9,1.3,4.3,3.27,1,0,0,0.002256562208225509,0,0,2.1905830557933577e-05
8.2,0.9,8.6,5.2,1.1,3.03,1,0,0,0.0034260836867471113,0,0,0.000461473390712399
7.1,0.6,8.5,4.6,3.2,3.11,0,0,1,0.002797415734183006,0,0,2.5017112064024545e-05
5.5,2.0,9.1,5.6,1.8,2.95,0,1,0,0.005513311967861156,0,0,0.00028367176585131996
7.7,1.6,9.2,2.7,2.8,3.16,0,0,1,0.0022798500811070798,0,0,4.1198832491056e-06
7.4,2.0,9.2,4.5,0.9,2.77,0,0,1,0.0028515736805000123,0,0,0.0008903189569873134
7.5,2.3,6.2,4.8,3.2,2.93,0,0,1,0.0031470005742555074,0,0,0.00032575445746612486
7.4,1.3,5.5,1.4,8.4,3.09,1,0,0,0.0035633999875906283,0,0,9.334916445278632e-06
5.8,1.8,6.5,0.2,9.7,2.92,0,1,0,0.006498479825763201,0,0,4.9587928104280086e-05
6.6,2.2,7.8,2.1,5.3,3.09,0,0,1,0.0016526647958113637,0,0,7.759494222347116e-05
6.9,1.0,6.2,2.7,7.2,3.02,0,0,1,0.003492574071406845,0,0,6.728095556463474e-07
8.8,0.8,8.5,0.1,5.8,3.61,1,0,0,0.0019311518431223986,0,0,0.00047766802964494654
6.7,2.3,6.0,4.5,4.5,2.92,0,0,1,0.002332833113074949,0,0,3.579230271138932e-05
5.3,3.4,6.0,5.2,4.1,3.06,0,1,0,0.005178703756096546,0,0,0.0011596529704942188
6.6,3.6,5.6,1.1,7.1,2.82,1,0,0,0.004538659200620771,0,0,0.00034920115148712194
7.5,0.3,6.0,5.7,4.5,3.11,0,0,1,0.004872393214445919,0,0,6.326861264972352e-06
9.6,2.2,6.3,4.1,1.8,3.49,1,0,0,0.002811186906904595,0,0,1.2252960872382822e-05
8.3,4.0,6.3,3.6,1.8,3.36,1,0,0,0.0029694220569575886,0,0,0.00013552662833018206
7.5,1.2,5.8,1.7,7.8,3.25,1,0,0,0.0028446515881417615,0,0,0.00011598361046990949
6.9,3.0,7.7,0.5,5.9,3.17,0,0,1,0.0022845699467780854,0,0,0.00019174244932219963
8.2,3.2,7.3,1.9,3.4,3.2,1,0,0,0.0018525099829916842,0,0,2.8586855706266983e-06
5.5,3.5,8.9,1.0,5.1,2.3,0,1,0,0.004890878851069067,0,0,0.0038224745575211844
8.1,3.8,7.9,2.3,1.9,3.72,1,0,0,0.0032652223342401285,0,0,0.0026991697251947827
5.3,0.3,5.9,0.2,12.3,2.97,1,0,0,0.011399812176573185,1,0,0.0010274723401742715
5.7,3.3,5.8,1.8,7.4,3.04,1,0,0,0.0061679202292662825,0,0,0.0007462171418378482
6.2,1.5,6.3,2.9,7.1,2.97,0,0,1,0.0025903663032851155,0,0,2.287344078759001e-05
5.3,0.6,5.3,3.8,9.0,2.79,1,0,0,0.008070623003673366,1,0,5.721769881424699e-06
5.3,3.3,7.6,3.2,4.6,2.55,0,1,0,0.004048242576011111,0,0,0.0006721134447475609
6.0,1.3,8.0,1.3,7.4,2.95,0,0,1,0.003630870684505366,0,0,5.7003732852166724e-05
5.6,3.9,5.1,4.8,4.6,2.7,1,0,0,0.006416638105345803,0,0,0.00032980500147347354
5.7,0.6,8.5,3.9,5.3,3.05,0,1,0,0.004733092227290488,0,0,0.0005161692107878955
8.9,3.7,8.5,0.5,2.4,3.46,1,0,0,0.002668365623136034,0,0,0.00015990915700184167
6.0,0.3,8.5,2.4,6.8,2.81,0,0,1,0.003931277370983449,0,0,6.914782458362539e-05
9.6,2.6,5.5,5.7,0.6,3.28,1,0,0,0.00473800996391764,0,0,0.00044423290465643166
7.0,0.2,7.5,0.7,8.6,2.81,0,0,1,0.004692630620172788,0,0,0.0007749340286757364
7.0,1.4,8.9,4.8,1.9,2.97,0,0,1,0.003215332564743662,0,0,3.97524000914641e-05
6.9,0.6,9.0,4.2,3.3,2.83,0,0,1,0.0031975849692612314,0,0,0.0003646455168835045
6.0,1.5,5.5,3.8,7.2,2.8,1,0,0,0.004606756807973238,0,0,0.00015785662262280433
7.9,3.6,7.8,0.8,3.9,3.45,0,0,1,0.003132634247654207,0,0,0.0008415468029827138
6.9,3.4,8.2,3.6,1.9,3.37,0,0,1,0.0026670814495485277,0,0,0.0010945145981044464
8.8,2.4,5.8,4.8,2.2,3.38,1,0,0,0.00223586757651943,0,0,1.6826271832349457e-05
8.6,0.3,7.3,1.0,6.8,3.51,1,0,0,0.0024778091257004592,0,0,0.00032124738178810534
8.1,2.7,9.2,0.9,3.1,2.78,1,0,0,0.0028302551147559958,0,0,0.0015481618681563991
5.6,3.4,5.8,5.8,3.4,2.84,1,0,0,0.006916172143948896,0,0,1.5134590489983567e-06
9.9,0.4,6.5,3.8,3.4,3.73,1,0,0,0.004111598311167937,0,0,0.0006078621620972825
6.8,3.7,5.3,3.3,4.9,3.37,1,0,0,0.0036539512903806036,0,0,0.0014346609722731148
6.3,1.5,9.2,1.2,5.8,3.15,0,0,1,0.003100935167471175,0,0,0.0005089750179924336
9.1,2.3,8.8,2.7,1.1,3.43,1,0,0,0.002098960189554192,0,0,2.8501022602535055e-05
9.3,1.7,9.8,1.4,1.8,3.12,1,0,0,0.001975881272144818,0,0,0.0004511966181114835
5.7,1.6,9.8,1.9,5.0,2.72,0,1,0,0.0046067131318579604,0,0,0.0002276616947782552
8.6,1.2,8.9,2.3,3.0,3.24,1,0,0,0.0021501296487531577,0,0,1.892579184075301e-05
7.4,3.1,6.9,2.7,3.9,2.82,0,0,1,0.002503391377368821,0,0,0.0005459534797880607
7.6,3.2,6.8,3.1,3.3,2.87,0,0,1,0.003016624706058473,0,0,0.000568089986169866
8.4,1.1,6.4,5.6,2.5,3.37,1,0,0,0.0019282048452731048,0,0,5.058845298570192e-05
8.2,0.1,8.1,3.1,4.5,3.56,1,0,0,0.0027689271217243884,0,0,0.0008463398264727407
7.7,1.4,5.4,1.2,8.3,3.13,1,0,0,0.0034397763834415115,0,0,1.2752596018293909e-05
7.3,0.2,5.2,4.3,7.0,3.21,1,0,0,0.004301705660241594,0,0,0.00011390617773865401
7.7,2.0,6.2,4.5,3.6,3.07,0,0,1,0.003337441515074641,0,0,5.9608330098676186e-05
7.3,1.1,6.2,3.9,5.5,3.0,0,0,1,0.0030548152555891868,0,0,7.67426564261982e-05
8.3,3.3,7.1,0.4,4.9,3.56,1,0,0,0.002258182949107062,0,0,0.0007272903232018436
5.0,2.1,5.2,3.4,8.3,2.9,1,0,0,0.008355127436866921,1,0,0.0006017003185358049
9.6,3.9,7.7,1.3,1.5,3.47,1,0,0,0.004337674267858496,0,0,2.0743472301763567e-05
5.3,1.9,6.2,2.8,7.8,2.87,0,1,0,0.004682462355040904,0,0,7.604585290166692e-05
7.3,2.3,6.8,1.0,6.6,3.35,0,0,1,0.002955380838291357,0,0,0.0006841149358763919
8.3,1.4,9.7,4.2,0.4,3.25,1,0,0,0.004783339126927691,0,0,2.7035237230386535e-07
6.0,0.2,8.7,5.0,4.1,3.04,0,0,1,0.004515101569000228,0,0,0.00031511708286395925
5.1,1.0,7.3,3.8,6.8,3.24,0,1,0,0.003491239433704267,0,0,0.002361316095192847
7.8,3.0,6.4,3.4,3.4,3.14,0,0,1,0.003399633747860445,0,0,1.4943588510225204e-06
8.8,2.8,10.0,0.7,1.7,3.16,1,0,0,0.004459145283333063,0,0,0.00029335733654246794
7.5,1.3,7.2,5.1,2.9,3.27,0,0,1,0.0025856296976026574,0,0,0.00018337283184193074
6.0,3.5,5.3,5.3,3.9,2.97,1,0,0,0.004142813075600044,0,0,7.440170252984363e-05
6.6,1.3,7.6,5.6,2.9,2.96,0,0,1,0.0019927999927445584,0,0,2.089812999774481e-06
9.3,1.6,6.0,2.5,4.6,3.31,1,0,0,0.0027445698864369803,0,0,8.305136708918974e-05
6.9,3.7,8.8,2.3,2.3,3.03,0,0,1,0.003453100184565613,0,0,1.0983645382736588e-05
5.3,1.0,7.2,0.9,9.6,2.85,0,1,0,0.0054019131039778935,0,0,4.5605308830542826e-05
9.7,3.1,6.3,2.9,2.0,3.5,1,0,0,0.003811978784473896,0,0,1.9391441141923905e-05
9.4,2.1,8.9,2.0,1.6,3.43,1,0,0,0.0024694908537255256,0,0,3.1100885689614782e-06
7.8,0.5,5.6,3.2,6.9,3.36,1,0,0,0.0028741841653457103,0,0,0.000257840920037121
9.8,1.9,5.3,3.3,3.7,3.93,1,0,0,0.005018893240912621,0,0,0.0030216699403829757
9.2,4.0,7.2,1.2,2.4,3.1,1,0,0,0.0032892550223004753,0,0,0.0007353391976170729
5.2,1.4,6.3,4.1,7.0,3.12,0,1,0,0.004693465552877613,0,0,0.0016002232764068664
9.7,1.1,9.1,0.2,3.9,3.3,1,0,0,0.002799235856293887,0,0,0.00021982587309504352
9.7,3.1,8.3,2.4,0.5,3.47,1,0,0,0.0030916053871520455,0,0,3.3243320319880317e-06
8.2,3.9,8.6,3.1,0.2,3.02,1,0,0,0.003299636795371255,0,0,0.00038197985231419465
7.6,0.5,8.0,2.9,5.0,3.15,0,0,1,0.0025003046491013222,0,0,2.177009756923616e-06
8.1,0.0,6.0,2.9,7.0,3.19,1,0,0,0.003945344203686108,0,0,2.6753304882938028e-05
7.1,2.9,8.0,1.8,4.2,3.17,0,0,1,0.0018723720293312486,0,0,0.00010171665972879549
7.1,0.9,9.8,0.8,5.4,3.01,0,0,1,0.003143634337915383,0,0,1.0878709341536196e-05
6.1,3.1,6.0,0.5,8.3,2.9,0,0,1,0.00401811420793046,0,0,2.1772232865886422e-06
7.4,0.0,5.4,4.8,6.4,3.14,1,0,0,0.003498821732364231,0,0,3.7748801272713974e-07
9.3,2.7,5.3,4.7,2.0,3.41,1,0,0,0.0035407462348672346,0,0,1.0476278660237091e-07
9.2,3.2,7.5,1.0,3.1,3.48,1,0,0,0.0022182803587340837,0,0,7.566977768046418e-05
9.9,0.6,6.1,1.3,6.1,3.63,1,0,0,0.004653714974546999,0,0,0.00021629184683948324
9.0,0.7,5.3,6.0,3.0,3.56,1,0,0,0.004253882512435874,0,0,0.0004361937955990192
7.8,3.6,9.6,0.0,3.0,3.09,0,0,1,0.003614552109712265,0,0,1.8619364379616082e-05
5.4,1.0,8.3,5.3,4.0,3.27,0,1,0,0.0050270492466869526,0,0,0.0032004583270490274
5.9,3.2,9.8,1.4,3.7,2.71,0,1,0,0.005032136488537108,0,0,0.0003720875312082181
7.5,0.3,7.8,3.0,5.4,3.09,0,0,1,0.002851298473404752,0,0,7.920170325710267e-06
6.7,2.1,7.9,0.1,7.2,2.78,0,0,1,0.0025386122508248674,0,0,0.000308136215767399
8.8,2.9,6.8,0.3,5.2,3.17,1,0,0,0.0018898583745633852,0,0,0.00012435546713972448
5.9,2.3,5.8,2.1,7.9,2.66,1,0,0,0.005048927716590208,0,0,0.0007571617190252112
8.5,2.2,6.9,2.5,3.9,3.25,1,0,0,0.0011082274109856893,0,0,2.730921372662902e-06
5.4,3.5,5.4,4.2,5.5,2.81,1,0,0,0.006455121322284135,0,0,2.316462981160476e-06
9.6,1.1,6.9,3.4,3.0,3.37,1,0,0,0.0024767738944381,0,0,5.778158805864812e-05
8.3,1.6,7.4,0.3,6.4,3.29,1,0,0,0.0016578907083914514,0,0,9.342832928976538e-06
6.0,3.2,7.3,1.8,5.7,3.11,0,0,1,0.0028568204282579225,0,0,0.0005143509159822652
8.7,1.1,5.6,1.5,7.1,3.24,1,0,0,0.0032159292643476915,0,0,6.424701890856311e-05
9.6,2.3,7.7,2.6,1.8,3.67,1,0,0,0.0016933697919718827,0,0,0.00026389504830100447
7.6,0.5,5.6,3.2,7.1,3.04,1,0,0,0.002509784815525202,0,0,0.00010734917249937221
9.7,1.2,9.3,2.9,0.9,3.51,1,0,0,0.0030521022917750582,0,0,2.118693826485134e-05
6.0,1.5,7.5,4.4,4.6,2.8,0,0,1,0.0021781045656618426,0,0,4.6243882450929174e-05
5.6,1.6,7.4,3.2,6.2,2.75,0,1,0,0.0036461768131363986,0,0,9.470575677960974e-05
9.0,2.8,7.8,3.1,1.3,3.43,1,0,0,0.0013068912341127501,0,0,2.6520569443359186e-05
7.1,0.6,8.3,3.1,4.9,2.79,0,0,1,0.0023906795516810287,0,0,0.0005126568142304747
9.5,2.3,5.4,2.7,4.1,3.67,1,0,0,0.004256552862407662,0,0,0.000707818989773891
8.8,3.2,7.5,4.0,0.5,3.2,1,0,0,0.002270012580390431,0,0,9.538121425337501e-05
9.5,3.6,8.4,2.1,0.4,3.11,1,0,0,0.0025501211559901997,0,0,0.0007315588667201635
5.4,3.5,6.6,1.1,7.4,2.72,0,1,0,0.004885637782116388,0,0,8.917336144762496e-05
6.3,1.3,5.7,1.8,8.9,2.65,1,0,0,0.0054879394027991584,0,0,0.001518701799078037
7.9,1.8,6.7,4.5,3.1,3.24,0,0,1,0.0030571088292194945,0,0,3.752293821160131e-05
6.7,3.0,5.8,0.8,7.7,3.09,1,0,0,0.0028698112530460913,0,0,7.637987546728018e-05
6.7,3.2,6.2,0.4,7.5,2.74,0,0,1,0.0040848312793750575,0,0,0.0007083059127682541
7.8,2.1,8.3,1.4,4.4,3.31,0,0,1,0.0019708378722187365,0,0,0.00015667458892566522
9.3,1.2,8.5,0.1,4.9,3.1,1,0,0,0.0019205989612996982,0,0,0.000528125202479622
7.7,0.3,9.0,1.3,5.7,2.9,0,0,1,0.0031239479795323617,0,0,0.0005709729350518676
8.4,3.2,7.8,3.4,1.2,3.02,1,0,0,0.002281154602604748,0,0,0.00038114363868095493
9.0,1.2,7.9,4.4,1.5,3.62,1,0,0,0.0020598770032902764,0,0,0.0004201332156008932
6.9,1.2,7.3,4.9,3.7,3.05,0,0,1,0.0022749242310213767,0,0,4.163461198144043e-06
8.3,3.6,5.5,1.4,5.2,3.4,1,0,0,0.0034439946938361566,0,0,0.00026808004405440695
8.5,3.3,9.3,1.2,1.7,3.25,1,0,0,0.003775265466896007,0,0,1.0697223316840055e-06
